time,ax,ay,az,atotal
7.224228858947754,0.38,0.17,0.0,0.41
7.234040021896362,0.5,0.29,0.07,0.58
7.244132041931152,0.63,0.31,0.0,0.7
7.269008159637451,0.63,0.29,0.01,0.69
7.270039081573486,0.6,0.25,0.02,0.65
7.273897171020508,0.56,0.22,0.05,0.6
7.283751964569092,0.34,0.16,0.0,0.37
7.293663024902344,0.2,0.17,0.05,0.26
7.303521156311035,-0.13,0.32,0.01,0.34
7.313778877258301,-0.23,0.4,0.03,0.46
7.323601961135864,-0.09,0.44,0.04,0.45
7.333384037017822,-0.14,0.48,-0.01,0.5
7.343358039855957,-0.11,0.46,-0.01,0.47
7.369349002838135,-0.06,0.37,0.03,0.37
7.370414972305298,0.13,0.25,-0.06,0.28
7.373138904571533,0.25,0.15,-0.03,0.29
7.383051872253418,0.69,-0.08,0.21,0.72
7.392983913421631,0.9,-0.2,0.02,0.92
7.402924060821533,1.07,-0.33,0.03,1.12
7.412827968597412,1.12,-0.2,0.04,1.13
7.422935962677002,0.91,0.04,0.01,0.91
7.432719945907593,0.57,0.24,0.04,0.61
7.442859172821045,0.23,0.36,0.05,0.43
7.470508098602295,-0.01,0.43,0.02,0.43
7.471578121185303,-0.14,0.42,0.02,0.44
7.472598075866699,-0.23,0.4,-0.17,0.49
7.482469081878662,-0.28,0.35,0.22,0.49
7.4923601150512695,-0.14,0.2,-0.04,0.24
7.5026021003723145,0.02,0.21,0.01,0.21
7.512382984161377,0.24,0.14,0.02,0.27
7.522294998168945,0.4,0.05,0.0,0.4
7.532103061676025,0.53,0.0,0.03,0.53
7.542159080505371,0.65,-0.06,-0.03,0.65
7.5520429611206055,0.7,0.01,0.07,0.7
7.570965051651001,0.65,0.07,0.03,0.65
7.57200288772583,0.58,0.15,0.04,0.6
7.581876039505005,0.42,0.28,0.02,0.5
7.591598033905029,0.28,0.42,0.02,0.5
7.601615905761719,0.26,0.5,0.03,0.56
7.611454010009766,0.18,0.5,0.03,0.53
7.621628046035767,0.09,0.45,0.02,0.45
7.631455898284912,0.02,0.43,0.04,0.43
7.641513824462891,0.11,0.45,0.01,0.46
7.651350975036621,0.22,0.41,0.03,0.46
7.670301914215088,0.23,0.4,0.0,0.46
7.671347141265869,0.34,0.21,-0.01,0.39
7.681158065795898,0.41,-0.05,0.0,0.41
7.6909849643707275,0.3,-0.14,-0.03,0.33
7.70097804069519,0.18,0.04,-0.02,0.18
7.710922956466675,0.11,0.21,-0.03,0.23
7.720821857452393,0.11,0.12,0.2,0.25
7.730783939361572,0.12,-0.01,0.07,0.13
7.754073143005371,0.08,0.04,0.03,0.09
7.7564921379089355,0.18,0.18,0.05,0.25
7.760596036911011,0.14,0.4,0.02,0.42
7.7703399658203125,0.19,0.28,0.02,0.33
7.780488967895508,0.29,0.11,-0.05,0.31
7.790276050567627,0.19,0.07,0.06,0.21
7.800317049026489,0.18,0.15,0.07,0.24
7.810265064239502,0.04,0.17,0.01,0.17
7.820184946060181,0.0,0.18,0.03,0.18
7.830121040344238,0.01,0.08,0.03,0.08
7.855237007141113,0.19,0.17,-0.12,0.28
7.856888055801392,0.3,0.3,0.21,0.47
7.860013008117676,0.22,0.19,0.0,0.29
7.870316982269287,0.19,0.24,0.03,0.3
7.879861831665039,0.29,0.21,0.04,0.36
7.889600992202759,0.61,0.15,0.0,0.62
7.899673938751221,0.72,0.17,0.03,0.74
7.90972900390625,0.89,0.11,-0.02,0.89
7.919535160064697,0.67,0.12,0.07,0.68
7.929471969604492,0.57,0.04,0.02,0.57
7.956012964248657,0.42,-0.01,0.08,0.42
7.957723140716553,0.05,0.4,-0.11,0.41
7.959309101104736,0.4,0.66,0.08,0.77
7.96914005279541,0.3,0.67,0.03,0.73
7.979215145111084,0.25,0.42,0.2,0.52
7.9889819622039795,0.24,0.31,-0.23,0.45
7.998738050460815,0.35,0.59,-0.01,0.68
8.00871992111206,0.49,0.1,0.13,0.51
8.018661975860596,0.14,-0.04,0.02,0.14
8.028664112091064,0.08,0.2,0.01,0.21
8.056535005569458,-0.03,0.22,0.08,0.23
8.05831503868103,-0.38,0.08,0.02,0.38
8.059361934661865,-0.6,0.18,0.02,0.62
8.068333148956299,-0.6,0.15,-0.08,0.62
8.078385829925537,-0.1,-0.21,0.07,0.24
8.088347911834717,0.49,-0.26,0.01,0.55
8.098180055618286,0.61,-0.08,0.05,0.61
8.108169078826904,0.65,-0.15,0.05,0.66
8.117969989776611,0.46,-0.23,0.04,0.51
8.128046035766602,0.16,-0.16,0.01,0.22
8.156339168548584,-0.09,-0.14,0.07,0.18
8.1580228805542,-0.19,-0.37,0.04,0.41
8.159077167510986,0.09,-0.2,0.03,0.22
8.16768503189087,0.65,-0.11,0.06,0.66
8.177649021148682,1.16,-0.1,-0.01,1.16
8.187746047973633,1.34,-0.16,0.04,1.35
8.197520017623901,1.25,-0.12,0.05,1.25
8.207488059997559,0.96,-0.18,0.03,0.97
8.217328071594238,0.63,0.04,0.0,0.63
8.227373123168945,-0.05,0.05,0.02,0.07
8.255175113677979,-0.08,0.27,-0.01,0.28
8.258734941482544,0.17,0.32,0.02,0.36
8.26057481765747,0.43,0.16,0.02,0.45
8.266901969909668,0.44,-0.18,0.02,0.47
8.276947021484375,0.43,-0.16,0.04,0.46
8.28673505783081,0.19,-0.21,0.04,0.28
8.296914100646973,0.0,-0.3,0.03,0.3
8.306621074676514,-0.1,-0.27,0.0,0.28
8.31646203994751,-0.1,-0.24,0.02,0.26
8.326568126678467,-0.18,-0.29,0.04,0.34
8.33661699295044,0.01,-0.1,0.05,0.11
8.357499122619629,0.2,-0.12,0.06,0.24
8.359294891357422,0.33,-0.11,-0.07,0.35
8.366387844085693,0.4,-0.2,0.07,0.45
8.376320838928223,0.22,-0.29,0.04,0.36
8.38622498512268,-0.08,-0.31,-0.02,0.32
8.396195888519287,-0.39,-0.36,0.05,0.53
8.40601110458374,-0.42,-0.49,0.06,0.64
8.416023969650269,0.0,-0.38,0.0,0.38
8.426044940948486,0.56,-0.51,0.04,0.75
8.435823917388916,0.97,-0.63,0.04,1.15
8.458273887634277,0.91,-0.46,0.01,1.01
8.460196018218994,0.71,-0.31,0.02,0.77
8.47013807296753,0.46,-0.5,0.03,0.68
8.481148958206177,0.18,-0.48,-0.03,0.51
8.493037939071655,-0.03,-0.36,0.01,0.36
8.499876976013184,-0.03,-0.33,0.11,0.34
8.510557174682617,0.21,-0.28,0.02,0.35
8.520790100097656,0.62,-0.14,-0.06,0.63
8.530761957168579,0.74,-0.21,0.05,0.77
8.557506084442139,0.44,-0.4,0.02,0.59
8.55929708480835,0.15,-0.46,0.0,0.48
8.560288906097412,-0.28,-0.56,-0.03,0.62
8.569512844085693,-0.45,-0.39,0.06,0.59
8.5802640914917,-0.42,-0.14,0.09,0.45
8.592286109924316,-0.3,0.04,0.02,0.3
8.599403858184814,-0.25,0.11,0.05,0.27
8.609915018081665,-0.21,0.06,-0.02,0.21
8.620048999786377,-0.05,0.16,0.05,0.17
8.629950046539307,-0.02,0.04,0.03,0.05
8.658509969711304,-0.03,-0.07,0.02,0.07
8.659502029418945,0.04,-0.16,0.03,0.16
8.660461902618408,0.28,-0.25,0.0,0.37
8.668759822845459,0.43,-0.28,0.04,0.51
8.679644107818604,0.31,-0.33,0.04,0.45
8.69154691696167,0.34,-0.34,0.01,0.48
8.698640823364258,0.29,-0.35,0.02,0.45
8.709330081939697,0.12,-0.37,-0.02,0.38
8.719502925872803,-0.12,-0.3,0.08,0.33
8.729161977767944,-0.27,-0.07,0.01,0.27
8.756734848022461,-0.07,0.25,0.0,0.25
8.758471965789795,0.13,0.35,0.05,0.37
8.759400844573975,0.41,0.29,0.0,0.5
8.767945051193237,0.57,0.2,0.05,0.6
8.779041051864624,0.54,0.01,0.01,0.54
8.791000843048096,0.56,-0.22,0.02,0.6
8.797996044158936,0.53,-0.41,0.02,0.67
8.808356046676636,0.38,-0.49,0.04,0.62
8.818758964538574,0.28,-0.44,0.0,0.52
8.828500986099243,0.21,-0.28,-0.02,0.35
8.838408946990967,0.18,-0.08,0.0,0.19
8.857780933380127,0.2,0.08,-0.36,0.41
8.858741044998169,0.41,0.13,0.02,0.43
8.867424964904785,0.5,-0.02,0.49,0.7
8.878268957138062,0.59,-0.08,-0.06,0.59
8.890346050262451,0.45,-0.08,0.0,0.45
8.897271156311035,0.06,-0.14,0.06,0.16
8.907647132873535,-0.3,-0.14,-0.03,0.33
8.9180588722229,-0.56,-0.13,-0.02,0.57
8.92783784866333,-0.55,-0.04,-0.16,0.57
8.937688827514648,-0.71,-0.08,0.26,0.76
8.957240104675293,-0.65,-0.05,0.0,0.65
8.958163976669312,-0.45,-0.09,0.0,0.45
8.966722965240479,-0.19,-0.2,-0.02,0.27
8.977684020996094,0.24,-0.16,0.11,0.3
8.98973298072815,0.72,-0.12,-0.04,0.73
8.996659994125366,0.93,-0.14,0.03,0.94
9.00755500793457,0.97,-0.23,-0.01,0.99
9.017421007156372,0.81,-0.39,0.05,0.9
9.027151107788086,0.39,-0.5,0.27,0.68
9.037055969238281,0.05,-0.62,-0.01,0.62
9.057711124420166,-0.17,-0.61,-0.01,0.63
9.058619976043701,-0.48,-0.54,0.07,0.72
9.066110134124756,-0.43,-0.39,-0.5,0.76
9.076905012130737,0.13,-0.17,0.32,0.38
9.088615894317627,-0.44,0.01,0.16,0.46
9.095814943313599,-0.55,0.01,0.02,0.55
9.106775999069214,-0.26,-0.13,0.1,0.3
9.116760015487671,-0.32,-0.39,0.05,0.5
9.126380920410156,-0.23,-0.54,0.05,0.58
9.136343002319336,-0.2,-0.47,0.01,0.51
9.158182144165039,-0.1,-0.3,0.03,0.31
9.159116983413696,-0.22,-0.3,0.02,0.37
9.16541600227356,0.12,-0.25,-0.01,0.27
9.176154136657715,0.42,-0.14,0.08,0.44
9.187821865081787,0.25,-0.15,0.05,0.29
9.195355892181396,-0.02,-0.22,0.0,0.22
9.205944061279297,-0.59,-0.37,0.11,0.7
9.216168880462646,-0.71,-0.36,-0.1,0.8
9.225806951522827,-0.73,-0.33,0.07,0.8
9.235744953155518,-0.85,-0.18,0.04,0.86
9.258661031723022,-0.82,0.01,-0.01,0.82
9.25963306427002,-0.81,0.11,0.05,0.81
9.264785051345825,-0.78,0.08,0.04,0.78
9.275495052337646,-0.42,-0.08,0.01,0.42
9.287369012832642,0.1,-0.2,0.01,0.22
9.294599056243896,0.24,-0.17,0.02,0.29
9.305129051208496,0.41,-0.36,0.07,0.55
9.315558910369873,0.27,-0.79,0.0,0.83
9.32544994354248,0.18,-0.65,0.0,0.67
9.33544111251831,0.08,-0.41,0.09,0.42
9.360167026519775,0.16,-0.21,-0.02,0.26
9.361132144927979,-0.03,-0.04,0.03,0.05
9.363965034484863,0.04,0.03,0.05,0.07
9.375464916229248,-0.2,0.08,0.03,0.21
9.38666582107544,-0.37,0.08,0.0,0.37
9.394002914428711,0.03,-0.03,0.03,0.05
9.404520988464355,0.16,-0.16,0.05,0.23
9.414898872375488,0.0,-0.27,0.04,0.27
9.44412899017334,-0.81,-0.08,0.0,0.81
9.445640087127686,-0.1,-0.16,0.04,0.19
9.446546077728271,0.64,-0.25,0.04,0.68
9.453505039215088,1.2,-0.11,-0.13,1.21
9.463522911071777,0.52,0.07,0.19,0.55
9.474855899810791,0.16,0.05,0.02,0.16
9.486280918121338,0.51,-0.07,0.07,0.51
9.493304967880249,0.43,-0.12,-0.02,0.44
9.50399112701416,0.58,-0.2,0.04,0.61
9.514433860778809,0.34,-0.18,0.06,0.38
9.544557094573975,0.3,-0.11,-0.12,0.34
9.546053886413574,0.01,-0.03,0.22,0.22
9.546998023986816,0.34,-0.02,-0.04,0.34
9.552783966064453,-0.4,0.05,0.15,0.43
9.562861919403076,-0.66,-0.03,-0.26,0.71
9.573683977127075,0.08,-0.16,0.0,0.17
9.585493087768555,-0.49,-0.09,0.26,0.56
9.59260892868042,-0.29,-0.09,-0.15,0.33
9.60319995880127,0.21,-0.15,0.01,0.25
9.613559007644653,0.3,-0.04,0.04,0.3
9.623222827911377,0.7,0.16,-0.05,0.71
9.644338130950928,0.77,0.05,0.12,0.78
9.645298957824707,0.81,-0.06,0.01,0.81
9.652135848999023,0.71,-0.25,0.03,0.75
9.662126064300537,0.49,-0.29,-0.06,0.57
9.673055171966553,0.86,-0.45,0.02,0.97
9.684952020645142,0.81,-0.43,0.1,0.92
9.692131042480469,0.6,-0.56,-0.05,0.82
9.702792167663574,0.47,-0.49,0.07,0.68
9.712972164154053,0.2,-0.15,0.01,0.25
9.72262716293335,0.01,0.03,0.03,0.04
9.744893074035645,-0.22,0.12,0.02,0.25
9.745875835418701,-0.23,0.01,-0.06,0.23
9.751530170440674,0.01,-0.13,0.11,0.17
9.76157808303833,-0.31,-0.11,0.03,0.33
9.77252197265625,-0.13,-0.29,-0.03,0.31
9.78410005569458,-0.06,-0.29,0.03,0.29
9.791767120361328,-0.51,-0.04,0.05,0.51
9.802117824554443,-0.57,0.08,0.04,0.57
9.81218695640564,-0.54,0.14,0.02,0.55
9.822176933288574,-0.44,0.11,0.03,0.45
9.846088886260986,-0.02,-0.05,0.02,0.05
9.847049951553345,0.12,-0.28,0.03,0.3
9.850893020629883,0.28,-0.53,0.03,0.6
9.860749006271362,0.15,-0.52,0.0,0.54
9.871909141540527,0.19,-0.4,0.06,0.44
9.883585929870605,-0.3,-0.27,0.02,0.4
9.890887022018433,-0.64,-0.15,0.02,0.65
9.901371955871582,-1.02,-0.02,0.05,1.02
9.91160798072815,-0.34,-0.2,-0.01,0.39
9.921620845794678,-0.15,-0.33,0.04,0.36
9.946899890899658,-0.04,-0.34,0.02,0.34
9.947866916656494,0.01,-0.44,0.03,0.44
9.950247049331665,0.21,-0.57,-0.01,0.6
9.960136890411377,0.17,-0.48,0.02,0.5
9.971158027648926,-0.22,-0.34,0.03,0.4
9.982908964157104,-0.47,-0.27,0.04,0.54
9.989933967590332,-0.68,-0.14,0.08,0.69
10.000629901885986,-1.09,0.08,0.05,1.09
10.010858058929443,-0.79,0.1,0.06,0.79
10.020677089691162,-0.56,0.05,0.08,0.56
10.047038078308105,-0.14,-0.2,-0.01,0.24
10.047989845275879,-0.07,0.07,-0.2,0.22
10.049705028533936,-0.52,0.36,-0.02,0.63
10.059919834136963,-0.18,-0.19,0.2,0.32
10.070516109466553,0.37,-0.41,-0.05,0.55
10.082319974899292,0.2,-0.39,0.08,0.44
10.089209079742432,0.28,-0.59,0.01,0.65
10.099780082702637,0.17,-0.7,0.04,0.72
10.110765933990479,-0.07,-0.41,0.03,0.41
10.120029926300049,-0.08,-0.17,0.01,0.18
10.146620988845825,-0.05,0.11,-0.02,0.12
10.147596836090088,0.15,-0.02,-0.07,0.16
10.1492919921875,0.36,0.13,0.12,0.4
10.159404993057251,0.02,0.3,0.02,0.3
10.169877052307129,-0.1,0.12,0.07,0.17
10.181560039520264,-0.29,-0.07,-0.05,0.3
10.188719034194946,-0.36,-0.24,0.01,0.43
10.199463844299316,-0.14,-0.33,0.08,0.36
10.210043907165527,-0.07,-0.19,0.01,0.2
10.219658851623535,0.01,-0.22,0.04,0.22
10.249188899993896,0.02,-0.25,0.01,0.25
10.250141143798828,-0.23,-0.05,0.02,0.23
10.25104284286499,-0.36,0.0,0.02,0.36
10.258095979690552,-0.41,0.1,0.04,0.42
10.2691068649292,-0.59,0.13,0.02,0.6
10.280537128448486,-0.59,0.01,0.02,0.59
10.288094997406006,-0.57,-0.03,0.07,0.57
10.298634052276611,-0.48,0.12,0.04,0.49
10.309504985809326,-0.38,0.19,0.01,0.42
10.318763017654419,-0.18,0.16,0.02,0.24
10.34855604171753,0.03,-0.09,0.0,0.09
10.349527835845947,0.36,-0.35,-0.06,0.5
10.350486993789673,0.67,-0.47,0.06,0.82
10.35760498046875,0.46,-0.18,0.01,0.49
10.368452072143555,0.16,-0.18,-0.01,0.24
10.380104064941406,-0.35,0.17,0.14,0.41
10.387596130371094,-0.64,0.21,0.06,0.67
10.397871017456055,-0.76,0.09,0.0,0.76
10.408298015594482,-0.52,0.01,0.0,0.52
10.418122053146362,-0.09,0.06,0.01,0.1
10.449357032775879,0.2,0.27,0.07,0.34
10.450297832489014,0.39,0.1,0.0,0.4
10.451189041137695,0.39,-0.08,0.02,0.39
10.456873893737793,0.22,-0.13,0.01,0.25
10.467751026153564,0.12,-0.13,0.03,0.17
10.479703903198242,-0.26,0.09,0.06,0.28
10.486775875091553,-0.55,0.12,0.03,0.56
10.49714183807373,-0.7,0.02,0.07,0.7
10.507495880126953,-0.67,0.03,0.0,0.67
10.517282962799072,-0.55,-0.05,0.0,0.55
10.549025058746338,-0.42,0.04,0.03,0.42
10.550025939941406,-0.23,-0.05,-0.02,0.23
10.550995826721191,-0.13,0.06,0.04,0.14
10.556230068206787,-0.08,0.14,0.01,0.16
10.567224025726318,-0.23,0.0,0.07,0.24
10.579138040542603,-0.21,-0.06,0.02,0.21
10.58596396446228,-0.22,-0.04,0.04,0.22
10.596557140350342,-0.21,-0.04,0.02,0.21
10.606757164001465,-0.22,0.05,0.02,0.22
10.616659164428711,-0.36,-0.06,0.03,0.36
10.626435041427612,-0.4,-0.16,0.01,0.43
10.648823976516724,-0.38,-0.21,0.03,0.43
10.649760007858276,-0.31,-0.11,0.04,0.33
10.65562391281128,-0.24,0.07,0.05,0.25
10.666450023651123,-0.16,0.17,-0.03,0.23
10.678453922271729,-0.08,0.0,0.01,0.08
10.685359001159668,-0.13,-0.05,0.04,0.14
10.695873022079468,-0.16,0.02,0.04,0.16
10.706162929534912,-0.22,0.06,0.05,0.23
10.71610689163208,-0.16,-0.02,0.06,0.17
10.725921154022217,-0.2,-0.17,0.05,0.26
10.748666048049927,-0.24,-0.21,-0.02,0.31
10.749639987945557,-0.18,0.11,0.06,0.21
10.755001068115234,-0.27,0.26,0.02,0.37
10.765758991241455,-0.41,0.23,-0.03,0.47
10.777881145477295,-0.46,0.26,0.04,0.52
10.784711837768555,-0.45,0.27,0.03,0.52
10.795492172241211,-0.36,0.46,0.0,0.58
10.805636882781982,-0.35,0.35,0.01,0.49
10.815258979797363,-0.22,0.18,0.06,0.29
10.825340986251831,-0.08,0.02,-0.01,0.08
10.849149942398071,0.26,0.09,0.06,0.28
10.85013198852539,0.36,0.14,0.03,0.38
10.854218006134033,0.43,0.21,0.07,0.48
10.865121841430664,0.27,0.3,-0.02,0.4
10.876950979232788,0.18,0.23,-0.05,0.29
10.884148120880127,-0.04,0.24,0.07,0.25
10.894873142242432,-0.32,0.21,0.06,0.38
10.904736042022705,-0.53,0.09,0.06,0.54
10.91445016860962,-0.73,0.29,-0.01,0.78
10.924623012542725,-0.47,0.4,0.02,0.61
10.94937515258789,-0.16,0.43,0.12,0.47
10.95035696029663,-0.16,0.27,-0.03,0.31
10.953618049621582,-0.1,0.33,0.0,0.34
10.964476108551025,-0.22,0.22,0.01,0.31
10.976056098937988,-0.25,0.22,0.02,0.33
10.983556985855103,-0.29,0.19,0.02,0.34
10.994079113006592,-0.5,0.1,-0.06,0.51
11.004231929779053,-0.56,0.15,0.08,0.58
11.014039993286133,-0.67,-0.02,0.01,0.67
11.0239839553833,-0.79,-0.21,0.05,0.81
11.049509048461914,-0.55,-0.05,0.15,0.57
11.050497055053711,-0.31,0.09,-0.08,0.33
11.052846908569336,-0.14,0.19,0.01,0.23
11.06369400024414,-0.06,0.03,-0.01,0.06
11.07544994354248,0.1,0.0,0.03,0.1
11.082797050476074,0.16,0.07,0.02,0.17
11.09342908859253,0.08,0.09,0.02,0.12
11.103431940078735,0.02,0.17,0.02,0.17
11.113211154937744,-0.19,0.03,0.06,0.2
11.123347043991089,-0.32,-0.07,-0.02,0.32
11.15054988861084,-0.46,0.05,-0.03,0.46
11.152289867401123,-0.37,0.09,0.05,0.38
11.153244972229004,-0.24,0.11,0.01,0.26
11.163596153259277,-0.36,0.02,-0.02,0.36
11.174850940704346,-0.42,-0.04,0.05,0.42
11.182183980941772,-0.31,-0.07,0.02,0.31
11.192615985870361,-0.3,-0.2,0.0,0.36
11.2030029296875,-0.16,-0.19,0.09,0.26
11.233777046203613,-0.19,-0.19,0.06,0.27
11.235200881958008,-0.32,-0.19,0.02,0.37
11.2360520362854,-0.32,-0.07,0.1,0.34
11.24172592163086,-0.02,0.3,0.02,0.3
11.251801013946533,-0.11,0.3,-0.05,0.32
11.263236999511719,-0.07,0.23,0.0,0.24
11.274694919586182,-0.14,0.07,0.04,0.16
11.281460046768188,0.03,0.06,0.04,0.07
11.291973114013672,0.19,0.03,0.0,0.19
11.30254602432251,0.29,-0.08,0.05,0.3
11.334360122680664,0.85,-0.05,0.44,0.95
11.33589506149292,0.28,-0.16,-0.27,0.42
11.336859941482544,-0.05,-0.06,0.06,0.09
11.341056823730469,-0.18,0.01,0.02,0.18
11.351048946380615,-0.42,0.08,0.03,0.42
11.362136840820312,-0.61,0.13,0.01,0.62
11.373464107513428,-0.7,0.12,0.0,0.71
11.380884170532227,-0.65,0.14,0.01,0.66
11.391449928283691,-0.59,0.15,0.02,0.6
11.401620864868164,-0.5,0.15,0.02,0.52
11.411357879638672,-0.41,0.1,0.02,0.42
11.435940980911255,-0.34,0.1,0.01,0.35
11.436861038208008,-0.3,0.03,0.03,0.3
11.440269947052002,-0.22,-0.08,0.03,0.23
11.450407981872559,-0.02,-0.09,0.05,0.1
11.461136817932129,0.07,-0.07,0.01,0.09
11.473000049591064,0.03,-0.06,0.03,0.07
11.480187892913818,-0.08,0.0,0.03,0.08
11.490957021713257,-0.15,0.11,0.02,0.18
11.500980854034424,-0.18,0.25,0.04,0.31
11.510720014572144,-0.23,0.3,0.01,0.37
11.536694049835205,-0.21,0.31,-0.09,0.38
11.537649154663086,-0.16,0.32,0.13,0.38
11.539652824401855,-0.2,0.33,0.03,0.38
11.549774169921875,-0.35,0.32,0.02,0.47
11.56066608428955,-0.39,0.39,0.03,0.55
11.57234501838684,-0.38,0.48,0.0,0.61
11.579773902893066,-0.4,0.47,0.04,0.61
11.59023404121399,-0.23,0.49,-0.19,0.57
11.600398063659668,0.46,0.48,0.27,0.71
11.610419988632202,1.0,0.4,-0.02,1.07
11.63759994506836,0.52,0.27,0.04,0.58
11.639359951019287,0.43,0.24,0.14,0.51
11.640317916870117,0.36,0.25,0.02,0.43
11.648950099945068,0.15,0.27,0.02,0.3
11.659878969192505,-0.11,0.31,0.0,0.32
11.671710968017578,-0.28,0.32,0.04,0.42
11.678731918334961,-0.26,0.33,0.04,0.42
11.689477920532227,-0.07,0.39,-0.01,0.39
11.699784994125366,-0.04,0.4,0.04,0.4
11.709550857543945,0.33,0.46,0.03,0.56
11.737159967422485,0.28,0.46,-0.01,0.53
11.738816976547241,0.36,0.4,0.06,0.54
11.739718914031982,0.86,0.4,0.21,0.97
11.7483811378479,0.27,0.29,-0.18,0.43
11.759399890899658,0.13,0.21,0.03,0.24
11.771120071411133,0.19,0.26,0.02,0.32
11.778378963470459,0.26,0.34,0.07,0.43
11.789111137390137,-0.14,0.41,-0.08,0.44
11.799118041992188,-0.11,0.43,0.17,0.47
11.808837890625,0.05,0.4,0.09,0.41
11.838583946228027,-0.21,0.26,0.11,0.35
11.83952808380127,-0.24,0.2,0.17,0.35
11.840451955795288,-0.33,0.1,-0.2,0.39
11.84791612625122,-0.3,0.09,0.1,0.32
11.858808040618896,-0.33,0.06,-0.07,0.34
11.870462894439697,-0.28,-0.01,-0.14,0.31
11.877533912658691,-0.09,-0.06,0.14,0.17
11.888389110565186,0.11,-0.03,-0.04,0.12
11.898818016052246,0.2,0.15,0.06,0.25
11.908270835876465,0.22,0.25,0.01,0.33
11.939631938934326,0.28,0.18,0.01,0.33
11.940502166748047,0.19,0.11,0.03,0.22
11.941441059112549,0.13,0.12,0.05,0.18
11.947627067565918,-0.04,0.19,-0.03,0.19
11.957962036132812,-0.05,0.18,0.11,0.21
11.969606876373291,0.05,0.14,0.01,0.14
11.976891040802002,0.28,0.1,0.04,0.3
11.987679958343506,0.5,0.03,0.03,0.5
11.998189926147461,0.77,-0.05,0.03,0.77
12.002367973327637,0.81,0.04,0.03,0.81
12.012281894683838,0.59,0.22,0.03,0.63
12.039870023727417,0.41,0.28,0.04,0.49
12.040832996368408,0.44,0.16,0.03,0.46
12.042021989822388,0.29,0.11,0.02,0.31
12.0519700050354,-0.03,0.13,0.01,0.13
12.061912059783936,-0.28,0.13,-0.01,0.3
12.07190990447998,-0.46,0.11,-0.01,0.47
12.081714153289795,-0.58,0.14,-0.08,0.6
12.091765880584717,-0.44,0.13,0.0,0.45
12.10180401802063,-0.16,0.14,0.31,0.37
12.111757040023804,0.0,0.1,-0.13,0.16
12.140811920166016,0.26,0.06,0.11,0.28
12.141775131225586,0.42,0.02,0.01,0.42
12.142714023590088,0.55,0.01,0.02,0.55
12.151288032531738,0.59,0.01,0.04,0.59
12.16119909286499,0.61,-0.05,0.02,0.61
12.17113995552063,0.61,-0.01,0.05,0.61
12.181099891662598,0.46,0.12,0.08,0.48
12.191068172454834,0.31,0.15,-0.05,0.34
12.200917959213257,0.15,0.23,0.03,0.27
12.210967063903809,0.05,0.27,0.04,0.27
12.239850997924805,0.1,0.29,0.03,0.3
12.240837097167969,0.18,0.35,0.04,0.39
12.24177098274231,0.33,0.29,0.01,0.43
12.250648975372314,0.43,0.16,0.05,0.46
12.260581970214844,0.56,0.05,0.04,0.56
12.270622968673706,0.77,-0.01,0.02,0.77
12.280452966690063,0.85,0.06,-0.04,0.85
12.29049301147461,0.88,0.14,0.12,0.89
12.300312995910645,0.85,0.12,0.01,0.85
12.310343027114868,0.65,0.15,0.01,0.66
12.340173959732056,0.45,0.16,0.03,0.47
12.341101169586182,0.3,0.16,-0.03,0.34
12.341992855072021,0.27,0.09,-0.02,0.28
12.349936962127686,0.32,0.07,0.03,0.32
12.359911918640137,0.45,0.09,-0.04,0.46
12.369885921478271,0.62,0.12,0.17,0.65
12.379752159118652,0.63,0.13,0.09,0.64
12.389847040176392,0.57,0.11,0.0,0.58
12.399624824523926,0.66,-0.06,0.0,0.66
12.409682035446167,0.62,-0.18,0.05,0.64
12.441460132598877,0.6,-0.28,0.06,0.66
12.443176031112671,0.52,-0.22,0.08,0.57
12.444133996963501,0.42,-0.21,-0.08,0.47
12.449551105499268,0.7,-0.41,0.06,0.81
12.460685014724731,0.53,-0.37,0.12,0.65
12.470721006393433,0.28,-0.25,-0.19,0.42
12.480553150177002,-0.19,0.13,0.0,0.23
12.490601062774658,-0.06,-0.03,0.22,0.23
12.500525951385498,0.17,0.17,-0.02,0.24
12.510462999343872,0.19,0.19,0.06,0.27
12.542789936065674,0.13,0.25,-0.01,0.28
12.543758869171143,0.16,0.24,0.04,0.29
12.545466899871826,0.38,0.18,0.01,0.42
12.550112962722778,0.58,0.09,0.11,0.59
12.560070991516113,0.46,0.11,-0.04,0.47
12.570060014724731,0.39,0.1,0.11,0.41
12.579948902130127,0.61,-0.02,0.06,0.61
12.590014934539795,0.44,0.21,-0.08,0.49
12.599820137023926,-0.16,0.42,0.03,0.45
12.609778881072998,-0.16,0.3,0.06,0.34
12.641837120056152,-0.12,0.3,0.03,0.32
12.642737865447998,-0.14,0.37,0.0,0.39
12.643707990646362,0.04,0.42,0.08,0.42
12.649368047714233,0.29,0.35,0.02,0.45
12.659409046173096,0.62,0.15,-0.02,0.63
12.66936206817627,0.94,0.0,0.09,0.94
12.679250001907349,0.54,0.3,0.03,0.61
12.6892671585083,0.28,0.16,0.02,0.32
12.699259996414185,0.39,0.26,-0.01,0.46
12.709166049957275,0.3,0.31,0.09,0.44
12.741816997528076,0.14,0.28,0.0,0.31
12.74277400970459,0.33,0.41,0.04,0.52
12.744446039199829,0.33,0.43,0.02,0.54
12.749331951141357,0.26,0.41,0.0,0.48
